"Time,""Car.Road.Route.DevAng"",""RPSensor.RP00.Path.DevDist"",""RPSensor.RP00.Route.CurveXY"",""Vhcl.Steer.Ang"""
"s,""deg"",""m"",""1/m"",""deg"""
2.801,5.394606937,-0.182514295,-0.04860681668,-18.07086254
2.811,5.295070588,-0.1837553233,-0.04612859711,-17.62767375
2.821,5.193471521,-0.1849411726,-0.0436546132,-17.17717495
2.831,5.089892553,-0.1860710979,-0.04118469357,-16.71973497
2.841,4.984416073,-0.1871443391,-0.03871861473,-16.25570727
2.851,4.877137276,-0.1881602705,-0.03625611961,-15.78550338
2.861,4.768163312,-0.1891184449,-0.03383824229,-15.30957066
2.871,4.66355384,-0.1900165081,-0.03490137309,-14.79810047
2.881,4.569179405,-0.1908415854,-0.03596432135,-14.24218282
2.891,4.485486534,-0.1915718913,-0.03702697158,-13.74824316
2.901,4.41264726,-0.1921939105,-0.0380892083,-13.31799331
2.911,4.350256468,-0.1927087754,-0.03915092349,-12.94950117
2.921,4.297474045,-0.1931270212,-0.04021200538,-12.63796428
2.931,4.253299796,-0.1934617907,-0.04127233103,-12.37743952
2.941,4.21679969,-0.1937251091,-0.04233178124,-12.16228684
2.951,4.187191673,-0.1939274669,-0.04339021444,-11.98773794
2.961,4.163841817,-0.1940783113,-0.04444748908,-11.84990045
2.971,4.146220782,-0.1941865087,-0.04550345615,-11.74550869
2.981,4.133858993,-0.1942603588,-0.04655794799,-11.67166495
2.991,4.126320172,-0.1943074912,-0.04761080444,-11.62569095
3.001,4.123192799,-0.194334656,-0.04866184667,-11.60507146
3.011,4.124092676,-0.1943478435,-0.04971088469,-11.60746544
3.021,4.128666342,-0.1943522394,-0.05075772852,-11.6307265
3.031,4.136593203,-0.1943524331,-0.05180216581,-11.67291061
3.041,4.147584259,-0.1943524033,-0.05284399539,-11.73226751
3.051,4.16144314,-0.1943558007,-0.05412979424,-11.80726641
3.061,4.181210989,-0.1943644285,-0.05672328174,-11.91245218
3.071,4.208471128,-0.1943782866,-0.05932287872,-12.05920733
3.081,4.242860278,-0.1944002956,-0.06192896143,-12.24550587
3.091,4.283895629,-0.1944365203,-0.06454184651,-12.46854229
3.101,4.331048695,-0.1944942325,-0.06716179103,-12.72515507
3.111,4.383809773,-0.1945806146,-0.0697889775,-13.01226378
3.121,4.441724657,-0.1947022974,-0.07242352515,-13.32710649
3.131,4.504404451,-0.1948652714,-0.07506548613,-13.66729261
3.141,4.571512769,-0.1950749606,-0.07771482319,-14.03075516
3.151,4.642755913,-0.1953361779,-0.08037142456,-14.41569353
3.161,4.717870494,-0.19565323,-0.08303508908,-14.82048983
3.171,4.79661532,-0.1960299909,-0.08570553362,-15.18280064
3.181,4.878955387,-0.1964646578,-0.08838235587,-15.51377283
3.191,4.965222814,-0.1969454736,-0.09106505662,-15.85979876
3.201,5.055750144,-0.1974632442,-0.09375301003,-16.22255695
3.211,5.150650075,-0.1980132908,-0.09644551575,-16.60274066
3.221,5.249810338,-0.1985956579,-0.09914173186,-16.99996911
3.231,5.352988886,-0.199212119,-0.1018407419,-17.41322971
3.241,5.459907817,-0.1998645812,-0.1045414731,-17.84132037
3.251,5.56899021,-0.2005554587,-0.1043666378,-18.28092843
3.261,5.654815381,-0.2012965083,-0.09644278884,-18.63435658
3.271,5.70800292,-0.2021135092,-0.08852162957,-18.84992077
3.281,5.729591441,-0.2030140907,-0.08060757816,-18.93136566
3.291,5.72135594,-0.2039884925,-0.07270424068,-18.88602686
3.301,5.685438962,-0.2050186396,-0.06481446326,-18.72316954
3.311,5.62398476,-0.20608522,-0.05694035813,-18.452233
3.321,5.538940365,-0.2071703225,-0.04908338562,-18.08185061
3.331,5.432005639,-0.2082575709,-0.04124442115,-17.61959022
3.341,5.304679384,-0.2093316466,-0.03342385963,-17.07213176
3.351,5.158328062,-0.2103779316,-0.02562167123,-16.44555751
3.361,4.99422081,-0.2113830149,-0.01783747785,-15.7455075
3.371,4.813571265,-0.2123345584,-0.01007062849,-14.96980801
3.381,4.617663932,-0.2132179737,-0.002320280299,-13.86250369
3.391,4.408619583,-0.213995263,0.00541441096,-12.68411502
3.401,4.189030275,-0.2146176547,0.01313429046,-11.45062892
3.411,3.960988608,-0.2150505036,0.02084030025,-10.17522169
3.421,3.725683034,-0.2152793407,0.0285334345,-9.307027776
3.431,3.482249109,-0.215338856,0.03621483222,-8.483535749
3.441,3.238471326,-0.2152944803,0.03505084664,-7.652922396
3.451,3.019582326,-0.2151720673,0.03053087927,-6.904454876
3.461,2.825811988,-0.214966625,0.0260053426,-6.243074406
3.471,2.65628434,-0.2146750242,0.02147458866,-5.665824793
3.481,2.510147315,-0.2143013775,0.01693888567,-5.169772471
3.491,2.38644725,-0.2138545811,0.01239844784,-4.705774228
3.501,2.284292376,-0.2133402675,0.007853464223,-4.298855024
3.511,2.202974489,-0.2127577811,0.003304125043,-3.977431008
3.521,2.141699366,-0.2121090889,-0.00124939438,-3.738349194
